exp,sid,session,blockNum,blockType,trialNum,oddEven,date,time,trialType,baseImageNum,posNeg,angleNum,rotationAngle,sameDiffNum,sameDiffName,angle1,angle2,respKey,respName,respRT,respCorrect,respError
mentalRotation,ARK,2,1,Practice,1,1,23-Nov-2009,17:33,0,2,2,0,20,1,Same,30,50,1,Same,1662.09837299903,1,0
mentalRotation,ARK,2,1,Practice,2,0,23-Nov-2009,17:33,0,1,2,0,20,2,Different,240,260,2,Different,2405.54065999822,1,0
mentalRotation,ARK,2,1,Practice,3,1,23-Nov-2009,17:33,0,1,1,0,20,1,Same,180,200,1,Same,1732.18819999965,1,0
mentalRotation,ARK,2,1,Practice,4,0,23-Nov-2009,17:33,0,2,1,0,20,2,Different,120,140,2,Different,2818.26450100198,1,0
mentalRotation,ARK,2,1,Practice,5,1,23-Nov-2009,17:33,0,2,2,0,52,2,Different,60,112,2,Different,3478.9443970003,1,0
mentalRotation,ARK,2,1,Practice,6,0,23-Nov-2009,17:33,0,2,2,0,52,1,Same,180,232,1,Same,2084.08670000063,1,0
mentalRotation,ARK,2,1,Practice,7,1,23-Nov-2009,17:33,0,2,1,0,52,2,Different,30,82,2,Different,3366.37035500098,1,0
mentalRotation,ARK,2,1,Practice,8,0,23-Nov-2009,17:34,0,2,1,0,52,1,Same,180,232,1,Same,1651.59699200012,1,0
mentalRotation,ARK,2,1,Practice,9,1,23-Nov-2009,17:34,0,1,1,0,84,2,Different,180,264,2,Different,5270.9382849971,1,0
mentalRotation,ARK,2,1,Practice,10,0,23-Nov-2009,17:34,0,1,2,0,84,2,Different,150,234,2,Different,4264.15058299972,1,0
mentalRotation,ARK,2,1,Practice,11,1,23-Nov-2009,17:34,0,4,2,0,84,1,Same,270,354,1,Same,2387.89093800006,1,0
mentalRotation,ARK,2,1,Practice,12,0,23-Nov-2009,17:34,0,1,1,0,84,1,Same,210,294,1,Same,1781.46960099912,1,0
mentalRotation,ARK,2,1,Practice,13,1,23-Nov-2009,17:34,0,1,2,0,116,1,Same,330,86,1,Same,3240.21395999807,1,0
mentalRotation,ARK,2,1,Practice,14,0,23-Nov-2009,17:34,0,3,1,0,116,2,Different,210,326,2,Different,2652.77379700274,1,0
mentalRotation,ARK,2,1,Practice,15,1,23-Nov-2009,17:34,0,1,1,0,116,1,Same,60,176,1,Same,2042.6114389993,1,0
mentalRotation,ARK,2,1,Practice,16,0,23-Nov-2009,17:34,0,4,1,0,116,2,Different,150,266,2,Different,2590.58514799835,1,0
mentalRotation,ARK,2,1,Practice,17,1,23-Nov-2009,17:34,0,2,1,0,148,2,Different,0,148,1,Same,4778.51579699927,0,1
mentalRotation,ARK,2,1,Practice,18,0,23-Nov-2009,17:34,0,1,2,0,148,2,Different,180,328,2,Different,2729.51346600166,1,0
mentalRotation,ARK,2,1,Practice,19,1,23-Nov-2009,17:34,0,2,2,0,148,1,Same,90,238,1,Same,3290.22400399845,1,0
mentalRotation,ARK,2,1,Practice,20,0,23-Nov-2009,17:35,0,2,2,0,148,1,Same,60,208,1,Same,2171.45947899917,1,0
mentalRotation,ARK,2,1,Practice,21,1,23-Nov-2009,17:35,0,1,2,0,180,2,Different,150,330,2,Different,3883.23207400026,1,0
mentalRotation,ARK,2,1,Practice,22,0,23-Nov-2009,17:35,0,3,1,0,180,1,Same,240,60,2,Different,5061.53667800027,0,1
mentalRotation,ARK,2,1,Practice,23,1,23-Nov-2009,17:35,0,5,1,0,180,2,Different,180,0,1,Same,5877.01284599825,0,1
mentalRotation,ARK,2,1,Practice,24,0,23-Nov-2009,17:35,0,5,1,0,180,1,Same,150,330,1,Same,2166.24940500333,1,0
mentalRotation,ARK,2,2,Test,25,1,23-Nov-2009,17:35,36,1,2,4,116,1,Same,330,86,1,Same,2195.41117799963,1,0
mentalRotation,ARK,2,2,Test,26,0,23-Nov-2009,17:35,47,2,2,5,148,1,Same,270,58,1,Same,3620.7757580014,1,0
mentalRotation,ARK,2,2,Test,27,1,23-Nov-2009,17:35,6,1,2,1,20,1,Same,60,80,1,Same,2907.53076100009,1,0
mentalRotation,ARK,2,2,Test,28,0,23-Nov-2009,17:35,44,4,1,5,148,1,Same,240,28,1,Same,4248.97021600191,1,0
mentalRotation,ARK,2,2,Test,29,1,23-Nov-2009,17:35,56,1,2,6,180,1,Same,300,120,1,Same,4203.93862499986,1,0
